2022-07-19T15:32:03
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061621.22830508 7001289F:109:CB97UANXX:1:2109:19460:11672/2	R2	-	-	-	+	-	0.057971
ERR2061621.22830509 7001289F:109:CB97UANXX:1:2204:11299:62447/1	R1	+	-	-	+	0.365385	0.230088
ERR2061621.22830510 7001289F:109:CB97UANXX:1:1209:3947:86764/1	R1	+	-	-	-	0.339450	-
ERR2061621.22830511 7001289F:109:CB97UANXX:1:1201:10709:45192/1	R1	+	-	-	-	0.339450	-
ERR2061621.22830512 7001289F:109:CB97UANXX:1:1204:10230:14592/1	R1	+	-	-	-	0.302752	-
ERR2061621.22830513 7001289F:109:CB97UANXX:1:2302:20451:51212/2	R2	-	-	+	-	-	0.302752
ERR2061621.22830514 7001289F:109:CB97UANXX:1:2302:8271:94993/2	R2	-	-	+	-	-	0.576471
ERR2061621.22830515 7001289F:109:CB97UANXX:1:2308:11513:82119/1	R1	+	-	-	-	0.302752	-
ERR2061621.22830516 7001289F:109:CB97UANXX:1:1211:12401:28234/1	R1	-	+	+	-	0.063636	0.000000
ERR2061621.22830517 7001289F:109:CB97UANXX:1:2311:21246:79888/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830518 7001289F:109:CB97UANXX:1:2314:15595:18348/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830519 7001289F:109:CB97UANXX:1:2202:18174:91947/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830520 7001289F:109:CB97UANXX:1:2102:8621:39660/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830521 7001289F:109:CB97UANXX:1:2113:16664:73129/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830522 7001289F:109:CB97UANXX:1:2104:7872:66706/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830523 7001289F:109:CB97UANXX:1:2114:2118:74449/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830524 7001289F:109:CB97UANXX:1:2108:17071:25005/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830525 7001289F:109:CB97UANXX:1:1210:12124:100972/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830526 7001289F:109:CB97UANXX:1:1212:17409:69581/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830527 7001289F:109:CB97UANXX:1:1215:3517:84751/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830528 7001289F:109:CB97UANXX:1:2302:18963:19684/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830529 7001289F:109:CB97UANXX:1:1115:10780:90763/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830530 7001289F:109:CB97UANXX:1:2209:8297:70649/1	R1	-	+	+	-	0.099174	0.345455
ERR2061621.22830531 7001289F:109:CB97UANXX:1:2305:11819:91783/1	R1	+	-	-	+	0.000000	0.190083
ERR2061621.22830532 7001289F:109:CB97UANXX:1:2315:10421:19983/2	R2	-	-	+	-	-	0.457944
ERR2061621.22830533 7001289F:109:CB97UANXX:1:2214:16620:2823/1	R1	+	-	-	-	0.495327	-
ERR2061621.22830534 7001289F:109:CB97UANXX:1:2206:7000:84806/2	R2	-	-	+	-	-	0.457944
ERR2061621.22830535 7001289F:109:CB97UANXX:1:1309:4608:26458/1	R1	+	-	-	-	0.457944	-
ERR2061621.22830536 7001289F:109:CB97UANXX:1:1309:12699:84229/1	R1	+	-	-	-	0.457944	-
ERR2061621.22830537 7001289F:109:CB97UANXX:1:1315:3581:64794/1	R1	+	-	-	-	0.486726	-
ERR2061621.22830538 7001289F:109:CB97UANXX:1:1207:4292:94879/2	R2	-	-	+	-	-	0.457944
ERR2061621.22830539 7001289F:109:CB97UANXX:1:2306:16283:69800/1	R1	+	-	-	-	0.457944	-
ERR2061621.22830540 7001289F:109:CB97UANXX:1:1116:2361:74947/2	R2	-	-	+	-	-	0.469027
ERR2061621.22830542 7001289F:109:CB97UANXX:1:1306:3730:84849/1	R1	+	-	-	+	0.457944	0.000000
ERR2061621.22830543 7001289F:109:CB97UANXX:1:1108:6840:30620/2	R2	-	-	+	-	-	0.446429
ERR2061621.22830544 7001289F:109:CB97UANXX:1:1201:7400:72087/2	R2	-	-	+	-	-	0.446429
ERR2061621.22830545 7001289F:109:CB97UANXX:1:1203:19339:19142/1	R1	+	-	-	-	0.961538	-
ERR2061621.22830546 7001289F:109:CB97UANXX:1:1111:19937:18248/2	R2	-	-	+	-	-	0.500000
ERR2061621.22830547 7001289F:109:CB97UANXX:1:1111:5735:22539/2	R2	-	-	+	-	-	0.471698
ERR2061621.22830548 7001289F:109:CB97UANXX:1:1114:20949:3384/1	R1	+	-	-	-	0.446429	-
ERR2061621.22830549 7001289F:109:CB97UANXX:1:1116:15378:99386/2	R2	-	-	+	-	-	0.500000
ERR2061621.22830550 7001289F:109:CB97UANXX:1:2309:8839:12728/2	R2	-	-	+	-	-	0.345455
ERR2061621.22830551 7001289F:109:CB97UANXX:1:2109:16113:38736/2	R2	-	-	+	-	-	0.510204
ERR2061621.22830552 7001289F:109:CB97UANXX:1:1311:6993:71267/2	R2	-	-	+	-	-	0.345455
ERR2061621.22830553 7001289F:109:CB97UANXX:1:2303:6798:58370/1	R1	-	+	+	-	0.000000	0.413043
ERR2061621.22830554 7001289F:109:CB97UANXX:1:1106:5235:21005/2	R2	-	-	+	-	-	0.600000
ERR2061621.22830555 7001289F:109:CB97UANXX:1:2115:5289:61333/1	R1	+	-	-	-	0.458716	-
ERR2061621.22830556 7001289F:109:CB97UANXX:1:1306:17100:66341/2	R2	-	-	+	-	-	0.302752
ERR2061621.22830557 7001289F:109:CB97UANXX:1:2301:13234:2118/1	R1	+	-	-	-	0.302752	-
ERR2061621.22830558 7001289F:109:CB97UANXX:1:2113:14900:44872/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830559 7001289F:109:CB97UANXX:1:1312:12295:89740/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830560 7001289F:109:CB97UANXX:1:2306:5414:18402/1	R1	+	-	-	-	0.589474	-
ERR2061621.22830562 7001289F:109:CB97UANXX:1:2205:13336:101288/1	R1	+	-	-	-	0.681818	-
ERR2061621.22830563 7001289F:109:CB97UANXX:1:1310:10162:85725/1	R1	+	-	-	-	0.781250	-
ERR2061621.22830565 7001289F:109:CB97UANXX:1:2203:17360:51847/1	R1	+	-	-	+	0.000000	0.000000
ERR2061621.22830566 7001289F:109:CB97UANXX:1:2112:13543:98552/2	R2	-	-	+	-	-	0.598131
ERR2061621.22830567 7001289F:109:CB97UANXX:1:2101:9164:70565/1	R1	+	-	-	+	0.550562	0.553719
ERR2061621.22830568 7001289F:109:CB97UANXX:1:2214:3531:30126/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830569 7001289F:109:CB97UANXX:1:2214:16373:91369/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830570 7001289F:109:CB97UANXX:1:2113:15414:26418/1	R1	+	-	-	-	0.785714	-
ERR2061621.22830571 7001289F:109:CB97UANXX:1:1201:15352:72881/2	R2	-	-	+	-	-	0.760000
ERR2061621.22830572 7001289F:109:CB97UANXX:1:2201:19681:17047/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830573 7001289F:109:CB97UANXX:1:1213:14860:98954/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830574 7001289F:109:CB97UANXX:1:2307:9979:65632/1	R1	+	-	-	-	0.753846	-
ERR2061621.22830575 7001289F:109:CB97UANXX:1:1114:2602:47426/1	R1	+	-	-	-	0.781250	-
ERR2061621.22830576 7001289F:109:CB97UANXX:1:1114:6340:31366/1	R1	-	+	+	-	0.000000	0.513514
ERR2061621.22830577 7001289F:109:CB97UANXX:1:1301:14946:10863/2	R2	-	-	+	-	-	0.863636
ERR2061621.22830579 7001289F:109:CB97UANXX:1:2208:15438:69633/2	R2	-	-	+	-	-	0.492537
ERR2061621.22830580 7001289F:109:CB97UANXX:1:2206:4443:70812/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830581 7001289F:109:CB97UANXX:1:1211:14543:70945/1	R1	-	+	+	-	0.000000	0.753846
ERR2061621.22830582 7001289F:109:CB97UANXX:1:2314:11816:74834/1	R1	+	-	-	+	0.781250	0.000000
ERR2061621.22830583 7001289F:109:CB97UANXX:1:1305:4253:21901/2	R2	-	-	+	-	-	0.612903
ERR2061621.22830584 7001289F:109:CB97UANXX:1:1102:10853:52087/1	R1	-	+	+	-	0.117647	0.673469
ERR2061621.22830585 7001289F:109:CB97UANXX:1:1214:9016:11659/1	R1	-	+	+	-	0.000000	0.446429
ERR2061621.22830586 7001289F:109:CB97UANXX:1:1106:12990:44475/1	R1	-	+	+	-	0.000000	0.345455
ERR2061621.22830587 7001289F:109:CB97UANXX:1:2306:13647:72198/1	R1	+	-	-	+	0.000000	0.000000
ERR2061621.22830588 7001289F:109:CB97UANXX:1:2305:20735:43535/1	R1	+	-	-	-	0.862069	-
ERR2061621.22830589 7001289F:109:CB97UANXX:1:2103:11378:13537/1	R1	-	+	+	-	0.000000	0.390909
ERR2061621.22830590 7001289F:109:CB97UANXX:1:1304:11595:46965/2	R2	-	-	+	-	-	0.678571
ERR2061621.22830592 7001289F:109:CB97UANXX:1:1303:16001:97418/1	R1	-	+	+	-	0.074074	0.417722
ERR2061621.22830594 7001289F:109:CB97UANXX:1:2204:18383:38515/1	R1	+	-	-	+	0.433628	0.000000
ERR2061621.22830595 7001289F:109:CB97UANXX:1:2105:14888:99616/1	R1	-	+	+	-	0.000000	0.000000
ERR2061621.22830596 7001289F:109:CB97UANXX:1:2208:8313:75774/1	R1	-	+	+	-	0.000000	0.636364
ERR2061621.22830598 7001289F:109:CB97UANXX:1:2213:2779:20804/1	R1	+	-	-	+	0.861538	0.000000
ERR2061621.22830599 7001289F:109:CB97UANXX:1:1313:13400:56375/1	R1	-	+	+	-	0.000000	0.492537
ERR2061621.22830601 7001289F:109:CB97UANXX:1:2305:18737:28243/1	R1	+	-	-	+	0.362637	0.000000
ERR2061621.22830602 7001289F:109:CB97UANXX:1:1205:4604:74322/1	R1	-	+	+	-	0.129630	0.961538
ERR2061621.22830603 7001289F:109:CB97UANXX:1:1105:5610:8045/1	R1	-	+	+	-	0.000000	0.446429
ERR2061621.22830605 7001289F:109:CB97UANXX:1:1304:19479:97635/1	R1	-	+	+	-	0.123457	0.417722
ERR2061621.22830606 7001289F:109:CB97UANXX:1:1207:16076:33472/1	R1	-	+	+	-	0.000000	0.400000
ERR2061621.22830608 7001289F:109:CB97UANXX:1:2116:7882:75194/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830609 7001289F:109:CB97UANXX:1:1205:11994:78866/1	R1	-	+	+	-	0.481013	0.636364
ERR2061621.22830610 7001289F:109:CB97UANXX:1:1111:7428:22481/1	R1	+	-	-	-	0.540984	-
ERR2061621.22830611 7001289F:109:CB97UANXX:1:1104:19639:29665/1	R1	+	-	-	+	0.961538	0.000000
ERR2061621.22830612 7001289F:109:CB97UANXX:1:2305:19051:58095/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830613 7001289F:109:CB97UANXX:1:2305:10042:61342/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830614 7001289F:109:CB97UANXX:1:2101:11959:84895/1	R1	-	+	+	-	0.000000	0.612903
ERR2061621.22830615 7001289F:109:CB97UANXX:1:1302:4775:10622/1	R1	-	+	+	-	0.000000	0.760000
ERR2061621.22830616 7001289F:109:CB97UANXX:1:2208:8478:89964/1	R1	-	+	+	-	0.133333	0.767442
ERR2061621.22830617 7001289F:109:CB97UANXX:1:2314:20564:61398/1	R1	+	-	-	+	0.863636	0.000000
ERR2061621.22830618 7001289F:109:CB97UANXX:1:2214:20102:36795/2	R2	-	-	+	-	-	0.924528
ERR2061621.22830619 7001289F:109:CB97UANXX:1:1115:18641:83021/1	R1	-	+	-	-	0.000000	-
ERR2061621.22830620 7001289F:109:CB97UANXX:1:2306:2859:57983/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830621 7001289F:109:CB97UANXX:1:2103:15518:2926/1	R1	-	+	+	-	0.000000	0.558824
ERR2061621.22830622 7001289F:109:CB97UANXX:1:2216:16437:32213/2	R2	-	-	+	-	-	0.000000
ERR2061621.22854729 7001289F:109:CB97UANXX:1:1309:2684:90552/1	R1	-	+	-	-	0.894737	-
ERR2061621.22973025 7001289F:109:CB97UANXX:1:2307:19907:84966/1	R1	-	+	-	-	0.000000	-
ERR2061621.22973180 7001289F:109:CB97UANXX:1:2215:1326:74878/2	R2	-	-	+	-	-	0.475000
ERR2061621.22973574 7001289F:109:CB97UANXX:1:1316:16487:35107/2	R2	-	-	-	+	-	0.000000
ERR2061621.22973610 7001289F:109:CB97UANXX:1:1205:4130:3188/1	R1	-	+	-	-	0.000000	-
ERR2061621.22974046 7001289F:109:CB97UANXX:1:1201:18386:91966/2	R2	-	-	-	+	-	0.000000
ERR2061621.22974061 7001289F:109:CB97UANXX:1:2102:18191:48758/2	R2	-	-	+	-	-	0.000000
ERR2061621.22974305 7001289F:109:CB97UANXX:1:1213:12581:31968/2	R2	-	-	-	+	-	0.926829
ERR2061621.22974339 7001289F:109:CB97UANXX:1:2101:16284:11546/2	R2	-	-	+	-	-	0.475000
ERR2061621.22974353 7001289F:109:CB97UANXX:1:2101:17740:77666/1	R1	-	+	-	-	0.000000	-
ERR2061621.22974366 7001289F:109:CB97UANXX:1:1102:17673:74492/2	R2	-	-	+	-	-	0.862069
ERR2061621.22974373 7001289F:109:CB97UANXX:1:1113:12988:37638/2	R2	-	-	+	-	-	0.500000
ERR2061621.22974443 7001289F:109:CB97UANXX:1:1301:17071:61671/1	R1	+	-	-	-	0.000000	-
ERR2061621.22974449 7001289F:109:CB97UANXX:1:1213:1508:28372/1	R1	+	-	-	-	0.000000	-
ERR2061621.22974452 7001289F:109:CB97UANXX:1:1109:9648:44708/2	R2	-	-	+	-	-	0.578947
ERR2061621.22974459 7001289F:109:CB97UANXX:1:1114:4914:52764/2	R2	-	-	+	-	-	0.433628
ERR2061621.22974497 7001289F:109:CB97UANXX:1:2115:10553:71676/1	R1	-	+	-	-	0.764706	-
ERR2061621.22974598 7001289F:109:CB97UANXX:1:2314:6659:26955/1	R1	+	-	-	-	0.000000	-
ERR2061621.22974626 7001289F:109:CB97UANXX:1:2216:7579:76491/2	R2	-	-	-	+	-	0.603175
ERR2061621.22974641 7001289F:109:CB97UANXX:1:1101:9332:80036/1	R1	-	+	-	-	0.000000	-
ERR2061621.22974653 7001289F:109:CB97UANXX:1:1308:4850:31209/2	R2	-	-	-	+	-	0.478261
ERR2061621.22974745 7001289F:109:CB97UANXX:1:1312:15363:28144/2	R2	-	-	-	+	-	0.000000
ERR2061621.22974768 7001289F:109:CB97UANXX:1:1204:4131:77901/1	R1	-	+	-	-	0.000000	-
ERR2061621.22974841 7001289F:109:CB97UANXX:1:1113:8376:14020/2	R2	-	-	-	+	-	0.000000
ERR2061621.22974854 7001289F:109:CB97UANXX:1:1314:2946:82834/2	R2	-	-	+	-	-	0.457944
ERR2061621.22974856 7001289F:109:CB97UANXX:1:2309:5740:50043/2	R2	-	-	-	+	-	0.000000
ERR2061621.22974874 7001289F:109:CB97UANXX:1:1301:9717:3592/2	R2	-	-	-	+	-	0.000000
ERR2061621.22974890 7001289F:109:CB97UANXX:1:2207:10265:35907/2	R2	-	-	+	-	-	0.000000
ERR2061621.22974914 7001289F:109:CB97UANXX:1:2213:3594:83447/2	R2	-	-	+	-	-	0.000000
ERR2061621.22975017 7001289F:109:CB97UANXX:1:2206:8691:29798/1	R1	-	+	-	-	0.750000	-
ERR2061621.22975022 7001289F:109:CB97UANXX:1:1313:7260:10669/1	R1	-	+	-	-	0.000000	-
ERR2061621.22975029 7001289F:109:CB97UANXX:1:1201:1729:36760/2	R2	-	-	-	+	-	0.666667
ERR2061621.22975647 7001289F:109:CB97UANXX:1:1108:18734:13731/2	R2	-	-	-	+	-	0.000000
ERR2061621.22975832 7001289F:109:CB97UANXX:1:1112:2428:39285/2	R2	-	-	-	+	-	1.000000
ERR2061621.22976248 7001289F:109:CB97UANXX:1:2204:5534:35197/2	R2	-	-	-	+	-	0.000000
ERR2061621.22976255 7001289F:109:CB97UANXX:1:2110:4439:29988/2	R2	-	-	-	+	-	0.478261
ERR2061621.22977135 7001289F:109:CB97UANXX:1:2303:5277:95309/1	R1	-	+	-	-	0.227273	-
ERR2061621.22977450 7001289F:109:CB97UANXX:1:2214:4583:86317/2	R2	-	-	-	+	-	0.000000
ERR2061621.22977613 7001289F:109:CB97UANXX:1:2112:15794:69022/1	R1	-	+	-	-	0.000000	-
ERR2061621.22977718 7001289F:109:CB97UANXX:1:1213:19616:21050/2	R2	-	-	+	-	-	0.365385
ERR2061621.22977734 7001289F:109:CB97UANXX:1:1105:6640:3285/1	R1	-	+	-	-	0.000000	-
ERR2061621.22977954 7001289F:109:CB97UANXX:1:2313:3673:24439/1	R1	+	-	-	-	0.446429	-
ERR2061621.22977986 7001289F:109:CB97UANXX:1:2201:4295:72967/2	R2	-	-	-	+	-	0.000000
ERR2061621.22978006 7001289F:109:CB97UANXX:1:2202:13551:52922/1	R1	+	-	-	-	0.673469	-
ERR2061621.22978011 7001289F:109:CB97UANXX:1:2202:8513:84729/2	R2	-	-	+	-	-	0.446429
ERR2061621.22978055 7001289F:109:CB97UANXX:1:2110:9066:36449/1	R1	+	-	-	-	0.514019	-
ERR2061621.22978139 7001289F:109:CB97UANXX:1:1310:11074:58134/2	R2	-	-	+	-	-	0.345455
ERR2061621.22978174 7001289F:109:CB97UANXX:1:1312:6660:54619/1	R1	+	-	-	-	0.000000	-
ERR2061621.22978298 7001289F:109:CB97UANXX:1:1202:8463:57130/2	R2	-	-	+	-	-	0.657895
ERR2061621.22978389 7001289F:109:CB97UANXX:1:1206:20276:8813/1	R1	-	+	+	-	0.000000	0.446429
ERR2061621.22978453 7001289F:109:CB97UANXX:1:1114:12986:76306/1	R1	-	+	-	-	0.000000	-
ERR2061621.22978781 7001289F:109:CB97UANXX:1:1308:14987:17378/2	R2	-	-	+	-	-	0.891892
ERR2061621.22978805 7001289F:109:CB97UANXX:1:1206:2551:77143/1	R1	-	+	-	-	0.000000	-
ERR2061621.22978819 7001289F:109:CB97UANXX:1:2304:14445:87352/1	R1	-	+	-	-	0.000000	-
ERR2061621.23060189 7001289F:109:CB97UANXX:1:1211:13692:100354/2	R2	-	-	-	+	-	0.483333
ERR2061621.23110983 7001289F:109:CB97UANXX:1:2114:9286:27630/2	R2	-	-	+	-	-	0.000000
ERR2061621.23132902 7001289F:109:CB97UANXX:1:2105:18726:67496/2	R2	-	-	+	-	-	0.547170
ERR2061621.23192302 7001289F:109:CB97UANXX:1:2313:8064:34233/1	R1	+	-	-	-	0.863636	-
ERR2061621.23192335 7001289F:109:CB97UANXX:1:2303:3078:87233/1	R1	+	-	-	-	0.446429	-
ERR2061621.23575129 7001289F:109:CB97UANXX:1:1309:18646:42362/1	R1	+	-	-	-	0.690141	-
ERR2061621.23774148 7001289F:109:CB97UANXX:1:2210:6856:90630/2	R2	-	-	-	+	-	0.000000
ERR2061621.23781065 7001289F:109:CB97UANXX:1:2102:3473:46947/2	R2	-	-	-	+	-	0.000000
ERR2061621.24039539 7001289F:109:CB97UANXX:1:2210:1861:62669/1	R1	-	+	-	-	0.000000	-
ERR2061621.24344524 7001289F:109:CB97UANXX:1:2112:14795:74378/1	R1	+	-	-	-	0.752809	-
ERR2061621.24411018 7001289F:109:CB97UANXX:1:2311:18172:96218/1	R1	+	-	-	-	0.390909	-
ERR2061621.24527634 7001289F:109:CB97UANXX:1:1305:17046:12007/2	R2	-	-	+	-	-	0.612903
ERR2061621.24863123 7001289F:109:CB97UANXX:1:1104:15863:67474/2	R2	-	-	-	+	-	0.000000
ERR2061621.25173512 7001289F:109:CB97UANXX:1:2208:9480:24642/1	R1	+	-	-	-	0.000000	-
ERR2061621.25178987 7001289F:109:CB97UANXX:1:2207:9421:90207/1	R1	+	-	-	-	0.446429	-
ERR2061621.25179436 7001289F:109:CB97UANXX:1:2116:2376:3032/1	R1	+	-	-	-	0.046296	-
ERR2061621.25179478 7001289F:109:CB97UANXX:1:2116:15124:90567/2	R2	-	-	+	-	-	0.858586
ERR2061621.25179501 7001289F:109:CB97UANXX:1:2107:7941:95447/2	R2	-	-	+	-	-	0.642105
ERR2061621.25179724 7001289F:109:CB97UANXX:1:2108:15158:95054/1	R1	+	-	-	-	0.433628	-
ERR2061621.25179934 7001289F:109:CB97UANXX:1:1212:2363:95123/1	R1	+	-	-	-	0.534653	-
ERR2061621.25180100 7001289F:109:CB97UANXX:1:1215:5600:73400/2	R2	-	-	+	-	-	0.000000
ERR2061621.25180185 7001289F:109:CB97UANXX:1:1110:14394:37040/2	R2	-	-	+	-	-	0.560000
ERR2061621.25180411 7001289F:109:CB97UANXX:1:2304:9042:29765/2	R2	-	-	+	-	-	0.441860
ERR2061621.25180480 7001289F:109:CB97UANXX:1:1115:9770:89471/1	R1	+	-	-	-	0.345455	-
ERR2061621.25180532 7001289F:109:CB97UANXX:1:1208:11058:76389/1	R1	+	-	-	-	0.345455	-
ERR2061621.25180583 7001289F:109:CB97UANXX:1:2307:10581:62163/1	R1	+	-	-	-	0.413462	-
ERR2061621.25180630 7001289F:109:CB97UANXX:1:1116:5528:17903/1	R1	+	-	-	-	0.433628	-
ERR2061621.25198844 7001289F:109:CB97UANXX:1:2108:1742:9953/2	R2	-	-	+	-	-	0.642105
ERR2061621.25199440 7001289F:109:CB97UANXX:1:2313:17631:50674/2	R2	-	-	+	-	-	0.413043
ERR2061621.25199548 7001289F:109:CB97UANXX:1:1306:12256:82342/1	R1	+	-	-	-	0.757576	-
ERR2061621.25494024 7001289F:109:CB97UANXX:1:2115:11914:79940/1	R1	+	-	-	-	0.578947	-
ERR2061621.25795298 7001289F:109:CB97UANXX:1:1304:17834:50467/2	R2	-	-	+	-	-	0.513514
ERR2061621.26227175 7001289F:109:CB97UANXX:1:2316:13559:42063/2	R2	-	-	+	-	-	0.000000
ERR2061621.26691713 7001289F:109:CB97UANXX:1:1116:7337:71426/1	R1	+	-	-	-	0.891892	-
ERR2061621.26936473 7001289F:109:CB97UANXX:1:1107:14553:81629/2	R2	-	-	-	+	-	0.031746
ERR2061621.26936474 7001289F:109:CB97UANXX:1:2116:12168:52830/1	R1	-	+	-	-	0.000000	-
ERR2061621.26936475 7001289F:109:CB97UANXX:1:1104:14282:5457/2	R2	-	-	+	-	-	0.000000
ERR2061621.26936476 7001289F:109:CB97UANXX:1:1106:14438:13572/1	R1	+	-	-	-	0.302752	-
ERR2061621.26936477 7001289F:109:CB97UANXX:1:2209:15654:12005/1	R1	+	-	-	-	0.734513	-
ERR2061621.26936478 7001289F:109:CB97UANXX:1:2316:18427:86443/2	R2	-	-	+	-	-	0.446429
ERR2061621.26936479 7001289F:109:CB97UANXX:1:2203:13377:13153/1	R1	+	-	-	-	0.920354	-
ERR2061621.26936480 7001289F:109:CB97UANXX:1:1310:4579:48836/2	R2	-	-	+	-	-	0.446429
ERR2061621.26936482 7001289F:109:CB97UANXX:1:1211:16241:73660/2	R2	-	-	+	-	-	0.471698
ERR2061621.26936483 7001289F:109:CB97UANXX:1:1207:20233:82092/1	R1	+	-	-	-	0.471698	-
ERR2061621.26936484 7001289F:109:CB97UANXX:1:2102:20776:6712/1	R1	-	+	+	-	0.000000	0.000000
ERR2061621.26936485 7001289F:109:CB97UANXX:1:1301:13835:39363/1	R1	-	+	+	-	0.000000	0.457944
ERR2061621.26936486 7001289F:109:CB97UANXX:1:2114:9135:42720/2	R2	-	-	-	+	-	0.363636
ERR2061621.26936487 7001289F:109:CB97UANXX:1:1101:15135:38752/1	R1	+	-	-	-	0.471698	-
ERR2061621.26936488 7001289F:109:CB97UANXX:1:1108:5125:20763/2	R2	-	-	+	-	-	0.875000
ERR2061621.26936489 7001289F:109:CB97UANXX:1:1105:3062:13885/1	R1	+	-	-	-	0.000000	-
ERR2061621.26936490 7001289F:109:CB97UANXX:1:2312:20385:96165/2	R2	-	-	+	-	-	0.485149
ERR2061621.26936491 7001289F:109:CB97UANXX:1:2311:2862:84294/2	R2	-	-	+	-	-	0.678571
ERR2061621.26936492 7001289F:109:CB97UANXX:1:2315:20965:9292/1	R1	+	-	-	-	0.457944	-
ERR2061621.26936493 7001289F:109:CB97UANXX:1:2314:16356:59394/2	R2	-	-	+	-	-	0.457944
ERR2061621.26936494 7001289F:109:CB97UANXX:1:2207:6678:9041/2	R2	-	-	+	-	-	0.504673
ERR2061621.26936495 7001289F:109:CB97UANXX:1:2114:19131:14633/2	R2	-	-	+	-	-	0.457944
ERR2061621.26936496 7001289F:109:CB97UANXX:1:2105:6165:56350/1	R1	+	-	-	-	0.000000	-
ERR2061621.26936497 7001289F:109:CB97UANXX:1:2116:4878:60288/2	R2	-	-	+	-	-	0.000000
ERR2061621.26936498 7001289F:109:CB97UANXX:1:1209:12226:57872/1	R1	+	-	-	-	0.457944	-
ERR2061621.26936499 7001289F:109:CB97UANXX:1:1305:18244:44068/2	R2	-	-	+	-	-	0.000000
ERR2061621.26936500 7001289F:109:CB97UANXX:1:1306:20622:29113/2	R2	-	-	+	-	-	0.457944
ERR2061621.26936501 7001289F:109:CB97UANXX:1:1109:9712:61605/2	R2	-	-	+	-	-	0.471698
ERR2061621.26936502 7001289F:109:CB97UANXX:1:1214:12369:71808/1	R1	+	-	-	-	0.471698	-
ERR2061621.26936503 7001289F:109:CB97UANXX:1:1113:12601:38004/2	R2	-	-	+	-	-	0.446429
ERR2061621.26936504 7001289F:109:CB97UANXX:1:2303:8213:56342/1	R1	+	-	-	-	0.457944	-
ERR2061621.26936505 7001289F:109:CB97UANXX:1:1114:7753:99848/1	R1	+	-	-	-	0.000000	-
ERR2061621.26936506 7001289F:109:CB97UANXX:1:1107:9204:58271/1	R1	-	+	+	-	0.000000	0.446429
ERR2061621.26936507 7001289F:109:CB97UANXX:1:1106:20350:9785/2	R2	-	-	+	-	-	0.457944
ERR2061621.26936508 7001289F:109:CB97UANXX:1:2309:12663:95722/2	R2	-	-	+	-	-	0.457944
ERR2061621.26936509 7001289F:109:CB97UANXX:1:1309:16251:7739/2	R2	-	-	+	-	-	0.574468
ERR2061621.26936510 7001289F:109:CB97UANXX:1:1212:13859:79347/1	R1	+	-	-	-	0.000000	-
ERR2061621.26936511 7001289F:109:CB97UANXX:1:2306:17302:2250/1	R1	+	-	-	-	0.457944	-
ERR2061621.26936512 7001289F:109:CB97UANXX:1:1116:1495:4025/2	R2	-	-	+	-	-	0.457944
ERR2061621.26936513 7001289F:109:CB97UANXX:1:2210:15725:6099/1	R1	-	+	+	-	0.000000	0.400000
ERR2061621.26936514 7001289F:109:CB97UANXX:1:2108:20238:98829/1	R1	-	+	+	-	0.080000	0.457944
ERR2061621.26936515 7001289F:109:CB97UANXX:1:2205:8437:98328/1	R1	-	+	+	-	0.000000	0.471698
ERR2061621.26936516 7001289F:109:CB97UANXX:1:2315:10455:47248/2	R2	-	-	+	-	-	0.636364
ERR2061621.26936517 7001289F:109:CB97UANXX:1:2214:11567:43398/2	R2	-	-	+	-	-	0.247706
ERR2061621.26936518 7001289F:109:CB97UANXX:1:2116:17887:83159/2	R2	-	-	+	-	-	0.345455
ERR2061621.26936519 7001289F:109:CB97UANXX:1:2116:12129:95085/1	R1	+	-	-	-	0.566038	-
ERR2061621.26936521 7001289F:109:CB97UANXX:1:2207:7877:4495/1	R1	+	-	-	-	0.055556	-
ERR2061621.26936522 7001289F:109:CB97UANXX:1:2112:19802:23564/1	R1	-	+	+	-	0.000000	0.457944
ERR2061621.26936523 7001289F:109:CB97UANXX:1:1106:7737:8268/1	R1	-	+	+	-	0.000000	0.540984
