2022-07-14T09:07:58
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061620.7209552 7001289F:109:CB97UANXX:1:2309:8466:89836/1	R1	+	-	-	-	0.446429	-
ERR2061620.7209553 7001289F:109:CB97UANXX:1:2113:16705:67597/1	R1	+	-	-	-	0.607143	-
ERR2061620.7209554 7001289F:109:CB97UANXX:1:1203:15901:33912/2	R2	-	-	+	-	-	0.446429
ERR2061620.7209555 7001289F:103:C9WFLANXX:4:2210:2664:85891/1	R1	+	-	-	+	0.446429	0.000000
ERR2061620.7209556 7001289F:109:CB97UANXX:1:2205:6300:94216/1	R1	-	+	+	-	0.000000	0.446429
ERR2061620.7209557 7001289F:109:CB97UANXX:1:1206:13189:52512/1	R1	+	-	-	+	0.446429	0.000000
ERR2061620.7209558 7001289F:109:CB97UANXX:1:1113:2099:31591/1	R1	-	+	+	-	0.000000	0.446429
ERR2061620.7209559 7001289F:103:C9WFLANXX:3:2310:10920:43243/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209560 7001289F:103:C9WFLANXX:3:2216:3326:92911/2	R2	-	-	+	-	-	0.000000
ERR2061620.7209561 7001289F:109:CB97UANXX:1:2114:20841:11442/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209562 7001289F:109:CB97UANXX:1:1316:5495:60628/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209563 7001289F:103:C9WFLANXX:3:1108:20225:56214/2	R2	-	-	+	-	-	0.345455
ERR2061620.7209564 7001289F:103:C9WFLANXX:3:2304:8771:96354/1	R1	+	-	-	-	0.345455	-
ERR2061620.7209565 7001289F:103:C9WFLANXX:3:2205:5860:92768/1	R1	+	-	-	-	0.345455	-
ERR2061620.7209566 7001289F:103:C9WFLANXX:3:2104:14301:81994/1	R1	+	-	-	-	0.345455	-
ERR2061620.7209567 7001289F:103:C9WFLANXX:4:2316:10860:31551/2	R2	-	-	+	-	-	0.413043
ERR2061620.7209568 7001289F:103:C9WFLANXX:4:1212:13817:38168/1	R1	+	-	-	-	0.345455	-
ERR2061620.7209569 7001289F:109:CB97UANXX:1:1108:7865:64034/1	R1	+	-	-	-	0.345455	-
ERR2061620.7209570 7001289F:109:CB97UANXX:1:1107:6957:57668/1	R1	+	-	-	-	0.345455	-
ERR2061620.7209571 7001289F:109:CB97UANXX:1:2116:18966:42043/1	R1	+	-	-	-	0.454545	-
ERR2061620.7209572 7001289F:109:CB97UANXX:1:1110:9840:28659/1	R1	+	-	-	-	0.345455	-
ERR2061620.7209573 7001289F:109:CB97UANXX:1:2304:20584:84279/2	R2	-	-	+	-	-	0.345455
ERR2061620.7209575 7001289F:109:CB97UANXX:1:2116:8858:22766/1	R1	-	+	+	-	0.000000	0.345455
ERR2061620.7209576 7001289F:103:C9WFLANXX:3:2311:20828:17171/1	R1	+	-	-	-	0.302752	-
ERR2061620.7209577 7001289F:103:C9WFLANXX:3:2114:13747:11714/2	R2	-	-	+	-	-	0.302752
ERR2061620.7209578 7001289F:103:C9WFLANXX:3:1109:3614:20468/2	R2	-	-	+	-	-	0.302752
ERR2061620.7209579 7001289F:103:C9WFLANXX:4:2308:7136:26496/2	R2	-	-	+	-	-	0.340206
ERR2061620.7209580 7001289F:109:CB97UANXX:1:2102:2174:53996/2	R2	-	-	+	-	-	0.302752
ERR2061620.7209581 7001289F:109:CB97UANXX:1:1202:15309:20625/1	R1	+	-	-	-	0.302752	-
ERR2061620.7209582 7001289F:109:CB97UANXX:1:1202:18650:78338/2	R2	-	-	+	-	-	0.302752
ERR2061620.7209583 7001289F:109:CB97UANXX:1:1102:19066:95991/1	R1	+	-	-	+	0.302752	0.500000
ERR2061620.7209584 7001289F:109:CB97UANXX:1:2214:2716:71024/1	R1	-	+	+	-	0.000000	0.302752
ERR2061620.7209585 7001289F:103:C9WFLANXX:3:2201:11949:39793/2	R2	-	-	+	-	-	0.000000
ERR2061620.7209586 7001289F:103:C9WFLANXX:3:2207:16788:76826/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209587 7001289F:103:C9WFLANXX:3:2106:19674:39989/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209588 7001289F:103:C9WFLANXX:3:1215:19197:90414/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209589 7001289F:103:C9WFLANXX:3:1208:6079:96928/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209590 7001289F:103:C9WFLANXX:4:2311:13879:66915/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209591 7001289F:103:C9WFLANXX:4:1209:14637:72513/2	R2	-	-	+	-	-	0.302752
ERR2061620.7209592 7001289F:103:C9WFLANXX:4:1207:19766:9049/2	R2	-	-	+	-	-	0.000000
ERR2061620.7209593 7001289F:103:C9WFLANXX:4:1104:17719:51590/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209594 7001289F:109:CB97UANXX:1:1107:16767:94268/2	R2	-	-	+	-	-	0.000000
ERR2061620.7209595 7001289F:109:CB97UANXX:1:2209:17602:56465/1	R1	-	+	+	-	0.880000	0.000000
ERR2061620.7209596 7001289F:109:CB97UANXX:1:2213:11925:98215/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209597 7001289F:109:CB97UANXX:1:2205:14162:20070/2	R2	-	-	+	-	-	0.049020
ERR2061620.7209598 7001289F:109:CB97UANXX:1:1307:17956:82193/2	R2	-	-	+	-	-	0.000000
ERR2061620.7209599 7001289F:109:CB97UANXX:1:1204:7358:36333/1	R1	+	-	-	-	0.302752	-
ERR2061620.7209600 7001289F:109:CB97UANXX:1:2308:4413:18782/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209601 7001289F:109:CB97UANXX:1:2101:6558:94811/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.7209602 7001289F:109:CB97UANXX:1:2312:3663:90786/1	R1	+	-	-	+	0.000000	0.400000
ERR2061620.7209603 7001289F:109:CB97UANXX:1:1312:15297:53098/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.7209604 7001289F:109:CB97UANXX:1:2307:2761:3554/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.7209605 7001289F:103:C9WFLANXX:3:2215:14791:32991/1	R1	+	-	-	-	0.433628	-
ERR2061620.7209606 7001289F:103:C9WFLANXX:3:2213:9691:63218/2	R2	-	-	+	-	-	0.588785
ERR2061620.7209608 7001289F:103:C9WFLANXX:3:1306:9308:54450/2	R2	-	-	+	-	-	0.433628
ERR2061620.7209609 7001289F:103:C9WFLANXX:4:2312:9934:34206/1	R1	+	-	-	-	0.457944	-
ERR2061620.7209610 7001289F:103:C9WFLANXX:4:2108:6028:43137/2	R2	-	-	+	-	-	0.522124
ERR2061620.7209611 7001289F:109:CB97UANXX:1:1102:4445:48716/1	R1	+	-	-	-	0.805556	-
ERR2061620.7209612 7001289F:109:CB97UANXX:1:1202:9441:62309/1	R1	+	-	-	-	0.457944	-
ERR2061620.7209613 7001289F:109:CB97UANXX:1:1205:5206:22951/1	R1	+	-	-	-	0.457944	-
ERR2061620.7209614 7001289F:109:CB97UANXX:1:1112:10049:26018/2	R2	-	-	+	-	-	0.457944
ERR2061620.7209615 7001289F:109:CB97UANXX:1:1111:19364:59100/2	R2	-	-	+	-	-	0.759259
ERR2061620.7209616 7001289F:109:CB97UANXX:1:2304:13314:63179/1	R1	+	-	-	-	0.457944	-
ERR2061620.7209617 7001289F:109:CB97UANXX:1:2306:9610:73079/2	R2	-	-	+	-	-	0.515789
ERR2061620.7209618 7001289F:103:C9WFLANXX:3:1212:16582:14064/1	R1	-	+	+	-	0.588235	0.583333
ERR2061620.7209619 7001289F:109:CB97UANXX:1:1107:7745:35947/1	R1	+	-	-	+	0.457944	0.000000
ERR2061620.7209620 7001289F:109:CB97UANXX:1:1201:8866:17446/1	R1	+	-	-	-	0.433628	-
ERR2061620.7209621 7001289F:109:CB97UANXX:1:1112:19791:78671/1	R1	+	-	-	+	0.457944	0.387097
ERR2061620.7209622 7001289F:103:C9WFLANXX:4:2314:11137:14291/2	R2	-	-	+	-	-	0.446429
ERR2061620.7209623 7001289F:103:C9WFLANXX:4:2108:13028:21800/2	R2	-	-	+	-	-	0.446429
ERR2061620.7209624 7001289F:109:CB97UANXX:1:1105:14382:62970/1	R1	+	-	-	-	0.500000	-
ERR2061620.7209626 7001289F:109:CB97UANXX:1:2213:18600:95921/1	R1	+	-	-	-	0.446429	-
ERR2061620.7209627 7001289F:109:CB97UANXX:1:1303:8042:79069/2	R2	-	-	+	-	-	0.446429
ERR2061620.7209628 7001289F:109:CB97UANXX:1:1110:15687:84326/2	R2	-	-	+	-	-	0.822430
ERR2061620.7209629 7001289F:109:CB97UANXX:1:2306:11666:41944/1	R1	+	-	-	-	0.446429	-
ERR2061620.7209630 7001289F:103:C9WFLANXX:4:2111:9662:11486/1	R1	+	-	-	+	0.446429	0.000000
ERR2061620.7209631 7001289F:109:CB97UANXX:1:1106:6110:43769/1	R1	+	-	-	+	0.446429	0.000000
ERR2061620.7209632 7001289F:109:CB97UANXX:1:2115:1139:78571/1	R1	+	-	-	-	0.074074	-
ERR2061620.7209633 7001289F:103:C9WFLANXX:4:1114:8504:70379/1	R1	-	+	-	-	0.350000	-
ERR2061620.7209634 7001289F:103:C9WFLANXX:4:1116:5190:38308/1	R1	+	-	-	-	0.435294	-
ERR2061620.7209635 7001289F:109:CB97UANXX:1:2216:13345:75317/1	R1	+	-	-	-	0.362637	-
ERR2061620.7209636 7001289F:103:C9WFLANXX:3:1301:3904:22942/2	R2	-	-	-	+	-	0.000000
ERR2061620.7209637 7001289F:109:CB97UANXX:1:1307:5928:8528/1	R1	-	+	+	-	0.480000	0.362637
ERR2061620.7209638 7001289F:109:CB97UANXX:1:1213:13596:53934/2	R2	-	-	+	-	-	0.000000
ERR2061620.7209639 7001289F:103:C9WFLANXX:4:1305:5113:17586/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209640 7001289F:109:CB97UANXX:1:1312:15111:79326/2	R2	-	-	+	-	-	0.590361
ERR2061620.7209641 7001289F:109:CB97UANXX:1:1116:1562:49266/2	R2	-	-	+	-	-	0.570093
ERR2061620.7209642 7001289F:103:C9WFLANXX:4:2101:15216:100397/1	R1	-	+	+	-	0.000000	0.490385
ERR2061620.7209643 7001289F:103:C9WFLANXX:3:2113:8870:23159/1	R1	-	+	+	-	0.064815	0.531915
ERR2061620.7209644 7001289F:109:CB97UANXX:1:2202:2999:2999/1	R1	+	-	-	-	0.513514	-
ERR2061620.7209645 7001289F:103:C9WFLANXX:3:2206:8143:95802/1	R1	-	+	+	-	0.000000	0.863636
ERR2061620.7209648 7001289F:103:C9WFLANXX:4:2315:4038:32199/1	R1	+	-	-	+	0.491071	0.133333
ERR2061620.7209649 7001289F:109:CB97UANXX:1:2108:8908:22893/2	R2	-	-	+	-	-	0.714286
ERR2061620.7209650 7001289F:109:CB97UANXX:1:1204:12989:30093/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.7209652 7001289F:109:CB97UANXX:1:2311:2993:85584/1	R1	+	-	-	-	0.475000	-
ERR2061620.7209653 7001289F:103:C9WFLANXX:4:1202:19727:82411/2	R2	-	-	+	-	-	0.540984
ERR2061620.7209654 7001289F:109:CB97UANXX:1:1201:3787:91413/1	R1	+	-	-	-	0.540984	-
ERR2061620.7209655 7001289F:103:C9WFLANXX:3:2113:18348:27588/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.7209656 7001289F:109:CB97UANXX:1:2113:7844:10014/1	R1	+	-	-	+	0.900901	0.065934
ERR2061620.7209657 7001289F:109:CB97UANXX:1:1212:18115:87000/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.7209658 7001289F:109:CB97UANXX:1:2315:19135:17432/2	R2	-	-	+	-	-	0.515789
ERR2061620.7209660 7001289F:109:CB97UANXX:1:1209:7485:37295/1	R1	-	+	-	-	0.320000	-
ERR2061620.7209661 7001289F:109:CB97UANXX:1:2313:18761:14675/2	R2	-	-	+	-	-	0.531915
ERR2061620.7209662 7001289F:109:CB97UANXX:1:1309:12892:77640/2	R2	-	-	+	-	-	0.000000
ERR2061620.7209663 7001289F:109:CB97UANXX:1:1205:11188:93117/1	R1	+	-	-	+	0.457944	0.095238
ERR2061620.7209665 7001289F:103:C9WFLANXX:4:2113:12522:83266/1	R1	+	-	-	-	0.000000	-
ERR2061620.7209666 7001289F:109:CB97UANXX:1:1216:4376:50605/2	R2	-	-	+	-	-	0.000000
ERR2061620.7209667 7001289F:109:CB97UANXX:1:1102:2844:100256/2	R2	-	-	-	+	-	0.000000
ERR2061620.7209668 7001289F:103:C9WFLANXX:3:1207:14720:71920/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.7209669 7001289F:109:CB97UANXX:1:1214:8043:21626/2	R2	-	-	+	-	-	0.657895
ERR2061620.7209672 7001289F:109:CB97UANXX:1:2101:15628:79591/1	R1	-	+	+	-	0.159091	0.000000
ERR2061620.7209674 7001289F:103:C9WFLANXX:3:2311:2517:54947/2	R2	-	-	+	-	-	0.000000
ERR2061620.7209675 7001289F:109:CB97UANXX:1:1303:20913:79200/1	R1	-	+	-	-	0.194444	-
ERR2061620.7209676 7001289F:109:CB97UANXX:1:1215:15358:95463/2	R2	-	-	+	-	-	0.457944
ERR2061620.7209679 7001289F:109:CB97UANXX:1:1109:12378:57469/2	R2	-	-	-	+	-	0.000000
ERR2061620.7209680 7001289F:109:CB97UANXX:1:2109:4793:45389/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.7209681 7001289F:109:CB97UANXX:1:2303:10481:40995/1	R1	+	-	-	+	0.600000	0.000000
ERR2061620.7209682 7001289F:109:CB97UANXX:1:1104:21224:34473/1	R1	-	+	+	-	0.000000	0.760000
ERR2061620.7209684 7001289F:109:CB97UANXX:1:2316:17039:23927/1	R1	-	+	-	-	0.194444	-
ERR2061620.7209686 7001289F:103:C9WFLANXX:4:2216:5255:33743/1	R1	-	+	+	-	0.000000	0.457944
ERR2061620.7209687 7001289F:109:CB97UANXX:1:1312:12829:27059/2	R2	-	-	+	-	-	0.515789
ERR2061620.7209688 7001289F:109:CB97UANXX:1:2109:2896:47349/1	R1	-	+	+	-	0.000000	0.412844
ERR2061620.7248433 7001289F:109:CB97UANXX:1:1302:7408:71882/1	R1	-	+	-	-	0.000000	-
ERR2061620.7248799 7001289F:103:C9WFLANXX:3:2204:16683:29016/2	R2	-	-	-	+	-	0.000000
ERR2061620.7249960 7001289F:103:C9WFLANXX:3:2307:9238:21383/2	R2	-	-	+	-	-	0.657895
ERR2061620.9094050 7001289F:109:CB97UANXX:1:2216:19770:38762/2	R2	-	-	-	+	-	0.000000
ERR2061620.9938260 7001289F:109:CB97UANXX:1:2111:20909:10956/2	R2	-	-	+	-	-	0.390909
ERR2061620.10839820 7001289F:103:C9WFLANXX:4:2106:13726:42863/1	R1	+	-	-	-	0.600000	-
ERR2061620.11284270 7001289F:109:CB97UANXX:1:2308:6549:83446/2	R2	-	-	-	+	-	0.098361
ERR2061620.11433174 7001289F:109:CB97UANXX:1:1211:10259:55861/1	R1	+	-	-	-	0.000000	-
ERR2061620.13783221 7001289F:109:CB97UANXX:1:1206:7162:55773/2	R2	-	-	+	-	-	0.452055
ERR2061620.14325504 7001289F:109:CB97UANXX:1:2213:16564:58827/1	R1	-	+	-	-	0.142857	-
ERR2061620.14586784 7001289F:109:CB97UANXX:1:2102:6558:10375/2	R2	-	-	-	+	-	0.000000
ERR2061620.14847218 7001289F:103:C9WFLANXX:4:2201:15699:83990/1	R1	-	+	-	-	0.000000	-
ERR2061620.14892733 7001289F:103:C9WFLANXX:4:1316:18789:63081/1	R1	-	+	-	-	0.962963	-
ERR2061620.14892742 7001289F:103:C9WFLANXX:4:1213:5328:29027/1	R1	-	+	-	-	0.000000	-
ERR2061620.14892865 7001289F:109:CB97UANXX:1:2107:5641:95783/2	R2	-	-	-	+	-	0.827586
ERR2061620.14892895 7001289F:109:CB97UANXX:1:1210:5840:49865/2	R2	-	-	-	+	-	0.750000
ERR2061620.14920689 7001289F:109:CB97UANXX:1:2212:3831:69636/1	R1	-	+	-	-	0.000000	-
ERR2061620.15059319 7001289F:109:CB97UANXX:1:2113:11677:100129/1	R1	+	-	-	-	0.880000	-
ERR2061620.15059320 7001289F:103:C9WFLANXX:4:2208:18265:58687/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059321 7001289F:109:CB97UANXX:1:2204:16495:61684/1	R1	+	-	-	-	0.457944	-
ERR2061620.15059322 7001289F:109:CB97UANXX:1:1305:1490:86750/1	R1	+	-	-	-	0.302752	-
ERR2061620.15059323 7001289F:103:C9WFLANXX:4:2301:12554:86535/1	R1	-	+	-	-	0.000000	-
ERR2061620.15059324 7001289F:109:CB97UANXX:1:1309:12660:86536/1	R1	-	+	-	-	0.000000	-
ERR2061620.15059325 7001289F:103:C9WFLANXX:3:1106:12060:13481/1	R1	+	-	-	-	0.471698	-
ERR2061620.15059327 7001289F:103:C9WFLANXX:3:2309:20452:76529/2	R2	-	-	+	-	-	0.781250
ERR2061620.15059328 7001289F:103:C9WFLANXX:3:2314:5068:65888/1	R1	+	-	-	-	0.492537	-
ERR2061620.15059331 7001289F:103:C9WFLANXX:3:2214:12425:88763/2	R2	-	-	+	-	-	0.606383
ERR2061620.15059332 7001289F:103:C9WFLANXX:3:2305:7103:81087/1	R1	+	-	-	-	0.862069	-
ERR2061620.15059333 7001289F:103:C9WFLANXX:3:2202:15725:91861/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059334 7001289F:103:C9WFLANXX:3:2312:13242:20070/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059335 7001289F:103:C9WFLANXX:3:2304:6646:99417/2	R2	-	-	+	-	-	0.636364
ERR2061620.15059336 7001289F:103:C9WFLANXX:3:2212:11499:64785/2	R2	-	-	+	-	-	0.863636
ERR2061620.15059338 7001289F:103:C9WFLANXX:3:2208:3525:80889/2	R2	-	-	+	-	-	0.492537
ERR2061620.15059339 7001289F:103:C9WFLANXX:3:2106:18831:61319/2	R2	-	-	+	-	-	0.540984
ERR2061620.15059342 7001289F:103:C9WFLANXX:3:1309:20383:46888/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059343 7001289F:103:C9WFLANXX:3:2116:3525:15449/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059344 7001289F:103:C9WFLANXX:3:2116:7945:92940/1	R1	+	-	-	-	0.492537	-
ERR2061620.15059345 7001289F:103:C9WFLANXX:3:2108:20649:87712/1	R1	+	-	-	-	0.558824	-
ERR2061620.15059346 7001289F:103:C9WFLANXX:3:1306:8670:3846/2	R2	-	-	+	-	-	0.600000
ERR2061620.15059347 7001289F:103:C9WFLANXX:3:1306:4722:36621/2	R2	-	-	-	+	-	0.000000
ERR2061620.15059349 7001289F:103:C9WFLANXX:3:1316:18068:11596/1	R1	+	-	-	-	0.540984	-
ERR2061620.15059350 7001289F:103:C9WFLANXX:3:1305:15079:39717/2	R2	-	-	+	-	-	0.612903
ERR2061620.15059351 7001289F:103:C9WFLANXX:3:1202:16118:97554/2	R2	-	-	+	-	-	0.862069
ERR2061620.15059352 7001289F:103:C9WFLANXX:3:1203:15239:54904/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059353 7001289F:103:C9WFLANXX:3:1201:14581:20111/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059354 7001289F:103:C9WFLANXX:3:1201:2943:97890/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059355 7001289F:103:C9WFLANXX:3:1304:20412:100386/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059356 7001289F:103:C9WFLANXX:3:1109:6011:29056/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059357 7001289F:103:C9WFLANXX:3:1204:9761:62616/2	R2	-	-	+	-	-	0.388235
ERR2061620.15059358 7001289F:103:C9WFLANXX:3:1204:17757:71712/1	R1	+	-	-	-	0.862069	-
ERR2061620.15059359 7001289F:103:C9WFLANXX:3:1204:16241:73883/1	R1	+	-	-	-	0.550562	-
ERR2061620.15059360 7001289F:103:C9WFLANXX:4:2315:6590:88642/1	R1	+	-	-	-	0.818182	-
ERR2061620.15059362 7001289F:103:C9WFLANXX:4:2305:10678:81245/2	R2	-	-	+	-	-	0.673469
ERR2061620.15059363 7001289F:103:C9WFLANXX:4:2308:12660:63923/2	R2	-	-	+	-	-	0.475000
ERR2061620.15059364 7001289F:103:C9WFLANXX:4:2211:1953:54349/2	R2	-	-	+	-	-	0.345455
ERR2061620.15059365 7001289F:103:C9WFLANXX:4:2202:4043:70649/2	R2	-	-	+	-	-	0.461538
ERR2061620.15059366 7001289F:103:C9WFLANXX:4:2215:19544:79966/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059367 7001289F:103:C9WFLANXX:4:2213:17693:87250/2	R2	-	-	+	-	-	0.753846
ERR2061620.15059369 7001289F:103:C9WFLANXX:4:2216:1596:94346/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059371 7001289F:103:C9WFLANXX:4:2114:1374:28290/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059372 7001289F:103:C9WFLANXX:4:2208:19810:88955/2	R2	-	-	+	-	-	0.481013
ERR2061620.15059373 7001289F:103:C9WFLANXX:4:1302:5505:48099/1	R1	+	-	-	-	0.767442	-
ERR2061620.15059374 7001289F:103:C9WFLANXX:4:2108:9002:99992/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059375 7001289F:103:C9WFLANXX:4:1210:4211:16678/1	R1	+	-	-	-	0.345455	-
ERR2061620.15059376 7001289F:103:C9WFLANXX:4:1307:3121:14803/2	R2	-	-	+	-	-	0.612903
ERR2061620.15059377 7001289F:103:C9WFLANXX:4:1201:11286:31930/1	R1	+	-	-	-	0.471698	-
ERR2061620.15059378 7001289F:103:C9WFLANXX:4:1201:15364:32382/1	R1	+	-	-	-	0.531915	-
ERR2061620.15059379 7001289F:103:C9WFLANXX:4:1213:13827:89863/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059380 7001289F:103:C9WFLANXX:4:1110:4665:56634/1	R1	+	-	-	-	0.558824	-
ERR2061620.15059381 7001289F:103:C9WFLANXX:4:1204:2734:56277/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059384 7001289F:109:CB97UANXX:1:1104:10023:32200/2	R2	-	-	+	-	-	0.753846
ERR2061620.15059385 7001289F:109:CB97UANXX:1:1102:17547:31600/1	R1	+	-	-	-	0.531915	-
ERR2061620.15059386 7001289F:109:CB97UANXX:1:1108:16621:10085/2	R2	-	-	+	-	-	0.767442
ERR2061620.15059387 7001289F:109:CB97UANXX:1:1107:12605:41065/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059388 7001289F:109:CB97UANXX:1:1107:4847:46366/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059389 7001289F:109:CB97UANXX:1:2311:17000:47861/2	R2	-	-	+	-	-	0.961538
ERR2061620.15059390 7001289F:109:CB97UANXX:1:2210:16259:15170/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059393 7001289F:109:CB97UANXX:1:2213:5384:70328/1	R1	+	-	-	-	0.433628	-
ERR2061620.15059395 7001289F:109:CB97UANXX:1:2203:3118:24047/1	R1	+	-	-	-	0.862069	-
ERR2061620.15059396 7001289F:109:CB97UANXX:1:2205:18069:96818/2	R2	-	-	+	-	-	0.862069
ERR2061620.15059399 7001289F:109:CB97UANXX:1:2206:16369:94086/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059400 7001289F:109:CB97UANXX:1:2102:4229:34274/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059401 7001289F:109:CB97UANXX:1:2102:3166:74870/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059402 7001289F:109:CB97UANXX:1:2113:13441:18928/1	R1	+	-	-	-	0.891892	-
ERR2061620.15059404 7001289F:109:CB97UANXX:1:2115:12571:100828/1	R1	+	-	-	-	0.055556	-
ERR2061620.15059405 7001289F:109:CB97UANXX:1:2114:7342:36971/1	R1	+	-	-	-	0.673469	-
ERR2061620.15059407 7001289F:109:CB97UANXX:1:1310:11345:98203/2	R2	-	-	+	-	-	0.500000
ERR2061620.15059408 7001289F:109:CB97UANXX:1:2105:4727:32515/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059409 7001289F:109:CB97UANXX:1:2107:10758:43670/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059411 7001289F:109:CB97UANXX:1:1301:1828:23965/1	R1	+	-	-	-	0.320388	-
ERR2061620.15059412 7001289F:109:CB97UANXX:1:1301:15901:76251/1	R1	+	-	-	-	0.345455	-
ERR2061620.15059413 7001289F:109:CB97UANXX:1:2106:12876:76123/2	R2	-	-	+	-	-	0.302752
ERR2061620.15059415 7001289F:109:CB97UANXX:1:1302:15560:65786/2	R2	-	-	+	-	-	0.320388
ERR2061620.15059417 7001289F:109:CB97UANXX:1:1302:16208:100907/2	R2	-	-	+	-	-	0.471698
ERR2061620.15059418 7001289F:109:CB97UANXX:1:1315:17524:40987/2	R2	-	-	+	-	-	0.657895
ERR2061620.15059419 7001289F:109:CB97UANXX:1:1209:10101:62353/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059420 7001289F:109:CB97UANXX:1:1303:2524:56874/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059421 7001289F:109:CB97UANXX:1:1303:10718:91126/1	R1	+	-	-	-	0.452055	-
ERR2061620.15059422 7001289F:109:CB97UANXX:1:1201:16178:67204/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059423 7001289F:109:CB97UANXX:1:1201:15472:81053/2	R2	-	-	+	-	-	0.636364
ERR2061620.15059427 7001289F:109:CB97UANXX:1:1202:14692:38248/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059428 7001289F:109:CB97UANXX:1:1213:12652:61701/2	R2	-	-	+	-	-	0.636364
ERR2061620.15059429 7001289F:109:CB97UANXX:1:1109:4516:58320/2	R2	-	-	+	-	-	0.475000
ERR2061620.15059430 7001289F:109:CB97UANXX:1:1109:8619:98809/2	R2	-	-	+	-	-	0.862069
ERR2061620.15059431 7001289F:109:CB97UANXX:1:1215:14633:97950/1	R1	+	-	-	-	0.863636	-
ERR2061620.15059433 7001289F:109:CB97UANXX:1:1308:18891:76482/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059434 7001289F:109:CB97UANXX:1:1110:9956:40439/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059435 7001289F:109:CB97UANXX:1:1110:5502:51793/1	R1	+	-	-	-	0.540984	-
ERR2061620.15059436 7001289F:109:CB97UANXX:1:1112:5564:71281/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059438 7001289F:109:CB97UANXX:1:1111:19939:84751/1	R1	+	-	-	-	0.000000	-
ERR2061620.15059439 7001289F:109:CB97UANXX:1:1115:5858:98842/1	R1	+	-	-	-	0.657895	-
ERR2061620.15059440 7001289F:109:CB97UANXX:1:1114:5201:47788/2	R2	-	-	+	-	-	0.000000
ERR2061620.15059441 7001289F:109:CB97UANXX:1:1208:12239:2204/2	R2	-	-	+	-	-	0.513274
ERR2061620.15059442 7001289F:109:CB97UANXX:1:1208:20385:55130/1	R1	+	-	-	-	0.413043	-
ERR2061620.15059443 7001289F:109:CB97UANXX:1:2306:4622:12805/1	R1	+	-	-	-	0.862069	-
ERR2061620.15059445 7001289F:103:C9WFLANXX:3:2212:15666:30376/1	R1	-	+	-	-	0.000000	-
ERR2061620.15059446 7001289F:103:C9WFLANXX:4:2313:10771:88241/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.15059447 7001289F:103:C9WFLANXX:4:2108:10775:68518/1	R1	+	-	-	-	0.000000	-
